"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1877130449174016238","Wed Jan 08 23:09:09 +0000 2025","1","Oke lah Patrick Kluivert boleh punya 1 UCL tapi apakah dia punya 2 handphone?","1877130449174016238","","","in","","0","0","0","https://x.com/erdehawinn/status/1877130449174016238","1643867222744633344","erdehawinn"
"1877130192319066302","Wed Jan 08 23:08:07 +0000 2025","1","Patrick Kluivert Resmi Jadi Pelatih Timnas Indonesia Pengganti Shin Tae-yong https://t.co/Or0wusPHap","1877130192319066302","","","in","Padang","0","0","0","https://x.com/CelahSumbar/status/1877130192319066302","1655524487646048256","CelahSumbar"
"1876932247732867072","Wed Jan 08 23:02:42 +0000 2025","0","@FabrizioRomano Welcome patrick kluivert Semoga bisa membawa timnas Indonesia tembus piala dunia 2026","1877128829057077616","","FabrizioRomano","in","prindavan","0","0","0","https://x.com/sandaljepitt___/status/1877128829057077616","932503440474832896","sandaljepitt___"
"1877128338206052702","Wed Jan 08 23:00:45 +0000 2025","0","Buat kalian yang Pro terhadap Pemecatan STY jangan kaget ya kalau tiba2 patrick kluivert melarang pemain Timnas Indonesia yang beragama Muslim untuk puasa dengan alasan apapun!!","1877128338206052702","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/FarhanFerdian8/status/1877128338206052702","1161310301096009728","FarhanFerdian8"
"1877128331079881155","Wed Jan 08 23:00:44 +0000 2025","0","Prediksi Starting XI Timnas Indonesia Vs Australia Pilihan Patrick Kluivert: Skuad Garuda Ofensif https://t.co/zYH5t8IvxS","1877128331079881155","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1877128331079881155","132078023","officialinews_"
"1877127718434713989","Wed Jan 08 22:58:18 +0000 2025","1","Inilah caranya agar Patrick Kluivert didukung penuh para pecinta bola di Indonesia. https://t.co/N7M3nEIE1T https://t.co/Iq6dOWai6O","1877127718434713989","https://pbs.twimg.com/media/GgzlmafaMAET9o2.jpg","","in","Jakarta","0","0","0","https://x.com/idingrhasan1/status/1877127718434713989","207763653","idingrhasan1"
"1877127402209366463","Wed Jan 08 22:57:02 +0000 2025","11","Patrick Kluivert Habiskan Rp40 M untuk Judi Cuma Menang Rp 252 Juta https://t.co/LNRFYSPsSY","1877127402209366463","","","in","","0","0","14","https://x.com/OposisiCerdas/status/1877127402209366463","887743587579944960","OposisiCerdas"
"1877125839910821891","Wed Jan 08 22:50:50 +0000 2025","208","Kalo JEBREEETeam gimana nih dari skor 1-10 berapa tingkat kepercayaan kalian kepada Patrick Kluivert yang baru aja diumumin sebagai pelatih Timnas Indonesia 🇮🇩? https://t.co/0DmRcrYBz6","1877125839910821891","https://pbs.twimg.com/amplify_video_thumb/1877125349127127040/img/ni86-28iS1Ar2bXk.jpg","","in","","4","83","21","https://x.com/jebreeetmedia/status/1877125839910821891","1264093518357598208","jebreeetmedia"
"1877124550174851175","Wed Jan 08 22:45:42 +0000 2025","0","Patrick Kluivert Buka Suara Usai Ditunjuk Jadi Pelatih Timnas Indonesia https://t.co/5opDqiApHp","1877124550174851175","","","in","Jakarta","0","0","0","https://x.com/dialek_id/status/1877124550174851175","1530101585434791936","dialek_id"
"1876979212378427544","Wed Jan 08 22:41:47 +0000 2025","0","@gilabola_ina Ya elah Patrick Kluivert klo lu minta no 3 4 ngapain lu gantiin STY ..itu target mudahnya STY cuy...sama aja lu gak kerja 2 away 2 home...hadeuh...Erick ngapain buang2 duit PHK STY gantinya Target nya cuma 3 4...payah lu","1877123564987396472","","gilabola_ina","in","","0","1","0","https://x.com/Tuanradjo/status/1877123564987396472","1032770898","Tuanradjo"
"1877123557504979448","Wed Jan 08 22:41:46 +0000 2025","0","Komisi X DPR bakal panggil PSSI dan Menpora terkait polemik pergantian pelatih timnas. Banyak yang bakal ditanyakan termasuk sisi lain pelatih baru dan calon asistennya. Patrick Kluivert sendiri sudah resmi diperkenalkan sebagai pengganti STY. Selengkapnya baca Jawa Pos edisi https://t.co/0htguqLzIS","1877123557504979448","https://pbs.twimg.com/media/Ggzh7C2aMAABLvC.jpg","","in","Jakarta","1","0","0","https://x.com/jawapos/status/1877123557504979448","2392460208","jawapos"
"1876899237977616480","Wed Jan 08 22:40:13 +0000 2025","0","@idextratime Selamat patrick kluivert semoga bisa membawa timnas Indonesia bisa lebih baik lagi dan membawa timnas Indonesia lolos ke piala dunia 2026 Amiin","1877123168734683474","","idextratime","in","","0","0","0","https://x.com/BskDdy/status/1877123168734683474","1566055676119379969","BskDdy"
"1877122926446571528","Wed Jan 08 22:39:15 +0000 2025","1","Tugas Berat Patrick Kluivert Keputusan memecat Shin Tae-yong dan menunjuk Patrick Kluivert sebagai pelatih timnas menjadi pertaruhan besar bagi PSSI. Kluivert menghadapi tugas berat. Baca Kompas https://t.co/iFl95NWuc1 @hariankompas","1877122926446571528","","","in","","0","0","0","https://x.com/tatisamhadi/status/1877122926446571528","1445984430258982913","tatisamhadi"
"1877122667033063453","Wed Jan 08 22:38:13 +0000 2025","13","Duh! Patrick Kluivert Dituding Punya Koneksi dengan Pencuri Lukisan Van Gogh https://t.co/MnWeAz6IIQ","1877122667033063453","","","in","","0","0","14","https://x.com/OposisiCerdas/status/1877122667033063453","887743587579944960","OposisiCerdas"
"1876991115997434191","Wed Jan 08 22:37:39 +0000 2025","0","@svcehn @Ardsyrz @_alexiaaaa1_ @idextratime Iya sih lebih ke Patrick Kluivert sekarang akan melatih mana bukan Indonesia akan dilatih siapa","1877122523503919458","","svcehn","in","Yogyakarta, Indonesia","0","0","0","https://x.com/haniekaz/status/1877122523503919458","1648891074","haniekaz"
"1876978208886911015","Wed Jan 08 22:36:53 +0000 2025","1","@KangPra57296137 @KinkinAsikin1 @SiaranBolaLive Logikanya kalo Patrick Kluivert Pelatih mumpuni gk mungkin skarang jdi Pelatih nganggur tanpa club lha wong Club2 di negaranya sendiri gk ada yg melirik meskipun Club' level 2 Belanda gk ada yg minat Krn sdh tahu kelakuannya Indonesia aja yg tolol mau ambil pelatih nganggur","1877122331547480543","","KangPra57296137","in","Malang","0","1","0","https://x.com/KangMas2012/status/1877122331547480543","710064727","KangMas2012"
"1876979212378427544","Wed Jan 08 22:32:17 +0000 2025","0","@gilabola_ina Mantap nih Patrick Kluivert semoga bisa bawa Timnas Indonesia ke Piala Dunia 2026!","1877121173953105988","","gilabola_ina","in","Jateng","0","0","0","https://x.com/laratalita9e51/status/1877121173953105988","786236461855174656","laratalita9e51"
"1877119028486922330","Wed Jan 08 22:23:46 +0000 2025","0","Mees Hilgers Tak Sabar Bertemu Patrick Kluivert | https://t.co/NeTtcKx8Pk https://t.co/e2TUNBmB4A","1877119028486922330","","","in","","0","0","0","https://x.com/kristariyanto68/status/1877119028486922330","1482523214538747904","kristariyanto68"
"1876977518739099808","Wed Jan 08 22:13:49 +0000 2025","0","@LaGrandeIndo @PatrickKluivert Orang yang ngetawain &amp; ngejokes tentang Patrick Kluivert mungkin dia belum ketemu langsung. Sebaik dan sehumble itu dia sama orang baru salah satunya gw. Gw yg awalnya ga kenal sekarang malah jadi temen. Semua yang udah ketemu dia juga pasti setuju sama pendapat gw","1877116526886633737","","LaGrandeIndo","in","","0","4","0","https://x.com/wiryosss/status/1877116526886633737","330164658","wiryosss"
"1877116044742910406","Wed Jan 08 22:11:54 +0000 2025","0","Pengamat sepak bola Mohamad Kusnaeni atau yang kerap disapa Bung Kus mengatakan rekam jejak Patrick Kluivert sebagai pelatih kalah jauh jika dibandingkan dengan Shin Tae-yong. https://t.co/NZqdK75w7N","1877116044742910406","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1877116044742910406","68930552","mediaindonesia"
"1877115419938451612","Wed Jan 08 22:09:25 +0000 2025","0","Mulai sekarang gue dan seluruh supporter Timnas Indonesia akan mendukung penuh Patrick Kluivert sebagai pelatih kepala. Namun kami tidak lagi percaya proses. Tidak lolos Piala Dunia 2026 = langsung pecat","1877115419938451612","","","in","","0","0","0","https://x.com/thekikukboy/status/1877115419938451612","840518002835562498","thekikukboy"
"1877115063204491616","Wed Jan 08 22:08:00 +0000 2025","0","Selamat datang Patrick Kluivert.","1877115063204491616","","","in","Bawah Tanah","0","0","0","https://x.com/dickapurnama98/status/1877115063204491616","1118477588303716352","dickapurnama98"
"1877114746563940462","Wed Jan 08 22:06:45 +0000 2025","0","PSSI Resmi Kontrak Pelatih Timnas Indonesia Patrick Kluivert 2 Tahun https://t.co/TLu55kaTsL lewat @Koran Bogor","1877114746563940462","","","in","Jawa Barat -Indonesia.","0","0","0","https://x.com/martinusnussah/status/1877114746563940462","97858954","martinusnussah"
"1877114540757844354","Wed Jan 08 22:05:56 +0000 2025","0","Dengan Dukungan Segenap Warga Indonesia Patrick Kluivert Pede Bisa Bawa Timnas Indonesia ke Piala Dunia 2026 https://t.co/b9T2g52g7v","1877114540757844354","","","in","","0","0","0","https://x.com/pria4d/status/1877114540757844354","1383313898506309632","pria4d"
"1877114270439108727","Wed Jan 08 22:04:51 +0000 2025","0","Pelatih Timnas Indonesia 2025: Sepak Terjang dan Profil Patrick Kluivert https://t.co/dPOioJ0zUA #pelatihtimnas #timnasIndonesia #pelatihtimnas2025 #PatrickKluivert #PatrickKluivertOut #sepakbola #sepakbolaIndonesia #ligaindonesia #PSSI #timnaspsssi #Indonesia","1877114270439108727","","","in","INDONESIA","0","0","1","https://x.com/5_blogger89642/status/1877114270439108727","1864214931421450240","5_blogger89642"
"1877113048042975645","Wed Jan 08 22:00:00 +0000 2025","1","Patrick Kluivert: Suporter adalah bagian penting timnas Indonesia https://t.co/TdqDSJwMzn","1877113048042975645","","","in","","0","0","0","https://x.com/RadioElshinta/status/1877113048042975645","121640063","RadioElshinta"
"1877111870198292853","Wed Jan 08 21:55:19 +0000 2025","1","Pernyataan Patrick Kluivert tak Mudah Loloskan Indonesia ke Piala Dunia Pembuktian Lawan Australia https://t.co/8ghqZjiQws lewat @tribunnews ","1877111870198292853","","","in","","0","0","0","https://x.com/33fd17e2faec422/status/1877111870198292853","3273171655","33fd17e2faec422"
"1877111524650594630","Wed Jan 08 21:53:57 +0000 2025","0","Pernyataan Patrick Kluivert tak Mudah Loloskan Indonesia ke Piala Dunia Pembuktian Lawan Australia https://t.co/8ghqZjiQws lewat @tribunnews","1877111524650594630","","","in","","0","0","0","https://x.com/33fd17e2faec422/status/1877111524650594630","3273171655","33fd17e2faec422"
"1877111003214671901","Wed Jan 08 21:51:52 +0000 2025","0","Pernyataan Patrick Kluivert tak Mudah Loloskan Indonesia ke Piala Dunia Pembuktian Lawan Australia https://t.co/8ghqZjiQws lewat @tribunnews ","1877111003214671901","","","in","","0","0","0","https://x.com/33fd17e2faec422/status/1877111003214671901","3273171655","33fd17e2faec422"
"1877110997682630818","Wed Jan 08 21:51:51 +0000 2025","0","Era baru Timnas Indonesia dimulai! Dengan Patrick Kluivert sebagai pelatih kepala dan didampingi Alex Pastoor serta Denny Landzaat harapan kita untuk lolos ke Piala Dunia 2026 semakin besar. Mampukah mereka membawa Indonesia meraih peringkat 2 di ronde 3 kualifikasi zona Asia? https://t.co/xk6LcYncVY","1877110997682630818","https://pbs.twimg.com/media/GgzWU-CaMAEVLmB.jpg","","in","","0","0","0","https://x.com/ndristic/status/1877110997682630818","1473532082575925249","ndristic"
"1876979174239350954","Wed Jan 08 21:28:15 +0000 2025","1","@aingriwehuy Mari pergi bersama Patrick kluivert ke Piala dunia 🇮🇩","1877105057381978201","","alexand66298416","in","","0","0","1","https://x.com/alexand66298416/status/1877105057381978201","1636511635904012289","alexand66298416"
